site,plotid,year,pre_post_fire,azimuth,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,postTime,slope_percent,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
Independence,Indy03,2020,prefire,180,2,2,4,11.3,2,2,5,1.3,3,4.3,0.5,0.5,1,,,,0,,,0.9,1.75,2.65,Independence_Indy03_2020_prefire_NA_180,610,0,Indy03 prefire NA
Independence,Indy03,2020,prefire,270,2,2,4,11.3,9,2,2,2.7,3.9,5.5,3.3,3.4,7,,,,0,,,3,3.65,6.25,Independence_Indy03_2020_prefire_NA_270,100,0,Indy03 prefire NA
Independence,Indy03,2020,prefire,90,2,2,4,11.3,7,7,0,2.2,1.8,4,3,4,7,,,,0,,,2.6,2.9,5.5,Independence_Indy03_2020_prefire_NA_90,0,0,Indy03 prefire NA
Independence,Indy05,2020,prefire,0,2,2,4,11.3,15,5,0,0.2,0.8,1,0,2.5,3,,,,0,,,0.1,1.65,2,Independence_Indy05_2020_prefire_NA_0,0,0,Indy05 prefire NA
Independence,Indy05,2020,prefire,180,2,2,4,11.3,10,8,0,0.3,3,3,0.2,1.8,2,,,,0,,,0.25,2.4,2.5,Independence_Indy05_2020_prefire_NA_180,0,420.25,Indy05 prefire NA
Independence,Indy05,2020,prefire,270,2,2,4,11.3,7,5,0,0,2,3.2,0,0.5,0.3,,,,0,,,0,1.25,1.75,Independence_Indy05_2020_prefire_NA_270,0,187.69,Indy05 prefire NA
Independence,Indy05,2020,prefire,90,2,2,4,11.3,3,0,1,6,4.5,10,1.2,3.2,4.4,,,,0,,,3.6,3.85,7.2,Independence_Indy05_2020_prefire_NA_90,0,104.04,Indy05 prefire NA
Independence,Indy06,2020,prefire,0,2,2,4,11.3,12,8,0,4.8,5,10,4.2,8,12.3,,,,0,,,4.5,6.5,11.15,Independence_Indy06_2020_prefire_NA_0,0,0,Indy06 prefire NA
Independence,Indy06,2020,prefire,180,2,2,4,11.3,8,0,0,3,3.4,6.3,2,3.7,5.5,,,,0,,,2.5,3.55,5.9,Independence_Indy06_2020_prefire_NA_180,0,0,Indy06 prefire NA
Independence,Indy06,2020,prefire,270,2,2,4,11.3,5,0,0,0,3.4,2.8,0,0,2,,,,0,,,0,1.7,2.4,Independence_Indy06_2020_prefire_NA_270,0,0,Indy06 prefire NA
Independence,Indy06,2020,prefire,90,2,2,4,11.3,0,1,0,4.2,5,7.6,0,4.8,5,,,,0,,,2.1,4.9,6.3,Independence_Indy06_2020_prefire_NA_90,0,0,Indy06 prefire NA
Independence,Indy07,2020,prefire,0,2,2,4,11.3,8,3,1,0.2,0.5,0.8,0,0.3,0.9,,,,0,,,0.1,0.4,0.85,Independence_Indy07_2020_prefire_NA_0,400,0,Indy07 prefire NA
Independence,Indy07,2020,prefire,180,2,2,4,11.3,5,1,0,0.2,2.2,2,0.2,1.8,1.8,,,,0,,,0.2,2,1.9,Independence_Indy07_2020_prefire_NA_180,0,0,Indy07 prefire NA
Independence,Indy07,2020,prefire,270,2,2,4,11.3,3,1,0,0,1.8,2.3,0.2,2.7,3,,,,0,,,0.1,2.25,2.65,Independence_Indy07_2020_prefire_NA_270,0,0,Indy07 prefire NA
Independence,Indy07,2020,prefire,90,2,2,4,11.3,27,8,0,0,1.5,4.5,0.8,2.4,2,,,,0,,,0.4,1.95,3.25,Independence_Indy07_2020_prefire_NA_90,900,77.44,Indy07 prefire NA
Independence,Indy08,2020,prefire,0,2,2,4,11.3,22,7,0,0,2.5,3.4,0,2.8,3,,,,0,,,0,2.65,3.2,Independence_Indy08_2020_prefire_NA_0,0,0,Indy08 prefire NA
Independence,Indy08,2020,prefire,180,2,2,4,11.3,0,1,0,0,0.5,0.4,0,3,2.7,,,,0,,,0,1.75,1.55,Independence_Indy08_2020_prefire_NA_180,0,0,Indy08 prefire NA
Independence,Indy08,2020,prefire,270,2,2,4,11.3,1,0,1,2,5.5,7.6,3.3,4,7,,,,0,,,2.65,4.75,7.3,Independence_Indy08_2020_prefire_NA_270,0,0,Indy08 prefire NA
Independence,Indy08,2020,prefire,90,2,2,4,11.3,0,0,0,0,1,1,0,1.2,1,,,,0,,,0,1.1,1,Independence_Indy08_2020_prefire_NA_90,0,0,Indy08 prefire NA
Independence,Indy09,2020,prefire,0,2,2,4,11.3,27,9,1,2.7,3.3,6,0.3,5,2.3,,,,0,,,1.5,4.15,4.15,Independence_Indy09_2020_prefire_NA_0,0,0,Indy09 prefire NA
Independence,Indy09,2020,prefire,180,2,2,4,11.3,0,0,2,0.2,1,1.2,8.8,3.3,11,,"2 - .5 to R, 0.05ee",,0,,,4.5,2.15,6.1,Independence_Indy09_2020_prefire_NA_180,400,1128.96,Indy09 prefire NA
Independence,Indy09,2020,prefire,270,2,2,4,11.3,5,0,0,3,3.4,6.3,2,2.6,4.5,,,,0,,,2.5,3,5.4,Independence_Indy09_2020_prefire_NA_270,729,0,Indy09 prefire NA
Independence,Indy09,2020,prefire,90,2,2,4,11.3,30,20,0,0.2,3,3,0.2,1.2,1,,,,0,,,0.2,2.1,2,Independence_Indy09_2020_prefire_NA_90,0,1128.96,Indy09 prefire NA
Independence,Indy10,2020,prefire,0,2,2,4,11.3,1,2,0,0,5,4.8,3,8.4,12,,,,0,,,1.5,6.7,8.4,Independence_Indy10_2020_prefire_NA_0,0,0,Indy10 prefire NA
Independence,Indy10,2020,prefire,180,2,2,4,11.3,3,0,0,0,1.5,1.2,0,0,0,,,,0,,,0,0.75,0.6,Independence_Indy10_2020_prefire_NA_180,0,0,Indy10 prefire NA
Independence,Indy10,2020,prefire,270,2,2,4,11.3,1,0,0,0,4.8,5,0,0,1.2,,,,0,,,0,2.4,3.1,Independence_Indy10_2020_prefire_NA_270,0,0,Indy10 prefire NA
Independence,Indy10,2020,prefire,90,2,2,4,11.3,2,2,0,4.8,7,11.1,0,0.7,0.5,,,,0,,,2.4,3.85,5.8,Independence_Indy10_2020_prefire_NA_90,0,0,Indy10 prefire NA
Independence,Indy11,2020,prefire,0,2,2,4,11.3,2,3,0,0,1.1,1,9.3,3.3,12.3,,,,0,,,4.65,2.2,6.65,Independence_Indy11_2020_prefire_NA_0,0,0,Indy11 prefire NA
Independence,Indy11,2020,prefire,180,2,2,4,11.3,4,3,0,1.8,2.5,4,0,2.2,2.4,,,,0,,,0.9,2.35,3.2,Independence_Indy11_2020_prefire_NA_180,729,0,Indy11 prefire NA
Independence,Indy11,2020,prefire,270,2,2,4,11.3,20,5,1,2,2.4,4,0.3,2.7,3,,,,0,,,1.15,2.55,3.5,Independence_Indy11_2020_prefire_NA_270,0,0,Indy11 prefire NA
Independence,Indy11,2020,prefire,90,2,2,4,11.3,8,5,0,2.5,23,27,5.4,8.4,15,,,,0,,,3.95,15.7,21,Independence_Indy11_2020_prefire_NA_90,0,0,Indy11 prefire NA
Independence,Indy12,2020,prefire,0,2,2,4,11.3,8,2,3,3,2,5.3,0,4,17.2,,,,0,,,1.5,3,11.25,Independence_Indy12_2020_prefire_NA_0,0,169,Indy12 prefire NA
Independence,Indy12,2020,prefire,180,2,2,4,11.3,1,0,1,0,2,5.2,1,3.5,5.2,,,,0,,,0.5,2.75,5.2,Independence_Indy12_2020_prefire_NA_180,0,0,Indy12 prefire NA
Independence,Indy12,2020,prefire,270,2,2,4,11.3,11,4,2,3,10.5,27.5,0,3.5,5.8,,,,0,,,1.5,7,16.65,Independence_Indy12_2020_prefire_NA_270,0,552.25,Indy12 prefire NA
Independence,Indy12,2020,prefire,90,2,2,4,11.3,13,2,0,0,4,8.3,0,1.5,5.5,,,,0,,,0,2.75,6.9,Independence_Indy12_2020_prefire_NA_90,0,0,Indy12 prefire NA
Independence,Indy13,2020,prefire,0,2,2,4,11.3,17,4,1,8.5,3,6,4,4,14.5,,,,0,,,6.25,3.5,10.25,Independence_Indy13_2020_prefire_NA_0,0,486.5,Indy13 prefire NA
Independence,Indy13,2020,prefire,180,2,2,4,11.3,45,6,3,6.5,5.5,15.5,10,4,16.2,,,,0,,,8.25,4.75,15.85,Independence_Indy13_2020_prefire_NA_180,0,169,Indy13 prefire NA
Independence,Indy13,2020,prefire,270,2,2,4,11.3,11,0,0,0,1.5,3.3,0,0.5,1.5,,,,0,,,0,1,2.4,Independence_Indy13_2020_prefire_NA_270,400,0,Indy13 prefire NA
Independence,Indy13,2020,prefire,90,2,2,4,11.3,22,12,3,0.5,5,11.5,0,0.5,3.5,,,,0,,,0.25,2.75,7.5,Independence_Indy13_2020_prefire_NA_90,0,0,Indy13 prefire NA
Independence,Indy14,2020,prefire,0,2,2,4,11.3,18,2,0,6.6,7.3,13.3,1.5,2.5,4,,,,0,,,4.05,4.9,8.65,Independence_Indy14_2020_prefire_NA_0,0,0,Indy14 prefire NA
Independence,Indy14,2020,prefire,180,2,2,4,11.3,2,0,0,0,1,1,0,2.2,2,,,,0,,,0,1.6,1.5,Independence_Indy14_2020_prefire_NA_180,2916,0,Indy14 prefire NA
Independence,Indy14,2020,prefire,270,2,2,4,11.3,13,5,0,3.9,3,6.9,0,3.4,3.2,,,,0,,,1.95,3.2,5.05,Independence_Indy14_2020_prefire_NA_270,225,0,Indy14 prefire NA
Independence,Indy14,2020,prefire,90,2,2,4,11.3,5,0,0,0,0.5,3,1.5,4,5.4,,,,0,,,0.75,2.25,4.2,Independence_Indy14_2020_prefire_NA_90,0,0,Indy14 prefire NA
Independence,Indy16,2020,prefire,0,2,2,4,11.3,8,1,3,1.5,2.2,3.3,1,1.8,2,,,,0,,,1.25,2,2.65,Independence_Indy16_2020_prefire_NA_0,0,0,Indy16 prefire NA
Independence,Indy16,2020,prefire,180,2,2,4,11.3,3,6,0,0,3.2,3.3,0,0.5,2.8,,,,0,,,0,1.85,3.05,Independence_Indy16_2020_prefire_NA_180,0,0,Indy16 prefire NA
Independence,Indy16,2020,prefire,270,2,2,4,11.3,3,2,1,0,0.5,0.8,0,8,1,,,,0,,,0,4.25,0.9,Independence_Indy16_2020_prefire_NA_270,225,81,Indy16 prefire NA
Independence,Indy16,2020,prefire,90,2,2,4,11.3,6,5,0,0.5,3,3,0.3,3.4,3.6,,,,0,,,0.4,3.2,3.3,Independence_Indy16_2020_prefire_NA_90,0,100,Indy16 prefire NA
Independence,Indy17,2020,prefire,0,2,2,4,11.3,12,4,2,0.2,2.3,2.5,0.3,2.4,2.7,,,,0,,,0.25,2.35,2.6,Independence_Indy17_2020_prefire_NA_0,0,0,Indy17 prefire NA
Independence,Indy17,2020,prefire,180,2,2,4,11.3,48,10,1,2.6,4.2,7,0.3,3.7,4,,,,0,,,1.45,3.95,5.5,Independence_Indy17_2020_prefire_NA_180,0,0,Indy17 prefire NA
Independence,Indy17,2020,prefire,270,2,2,4,11.3,16,4,4,4,4.2,8,0,7,9.8,,,,0,,,2,5.6,8.9,Independence_Indy17_2020_prefire_NA_270,2025,0,Indy17 prefire NA
Independence,Indy17,2020,prefire,90,2,2,4,11.3,11,3,1,0.2,1.5,1.8,0.3,2,2.5,,,,0,,,0.25,1.75,2.15,Independence_Indy17_2020_prefire_NA_90,0,0,Indy17 prefire NA
Independence,Indy18,2020,prefire,0,2,2,4,11.3,30,0,0,0.5,4.5,19.5,0,3.5,5.2,,,,0,,,0.25,4,12.35,Independence_Indy18_2020_prefire_NA_0,1824.25,557,Indy18 prefire NA
Independence,Indy18,2020,prefire,180,2,2,4,11.3,8,0,3,0,1.5,20.8,0,1.5,9,,,,0,,,0,1.5,14.9,Independence_Indy18_2020_prefire_NA_180,0,1227,Indy18 prefire NA
Independence,Indy18,2020,prefire,270,2,2,4,11.3,65,25,1,0,4.5,14.5,0,0,0.5,,,,0,,,0,2.25,7.5,Independence_Indy18_2020_prefire_NA_270,0,729,Indy18 prefire NA
Independence,Indy18,2020,prefire,90,2,2,4,11.3,24,10,1,3,4.5,14.5,1.5,5.5,8.3,,,,0,,,2.25,5,11.4,Independence_Indy18_2020_prefire_NA_90,0,244,Indy18 prefire NA
Independence,Indy19,2020,prefire,0,2,2,4,11.3,44,8,6,0.5,7,19.3,1,5.5,26.5,,,,0,,,0.75,6.25,22.9,Independence_Indy19_2020_prefire_NA_0,784,0,Indy19 prefire NA
Independence,Indy19,2020,prefire,180,2,2,4,11.3,2,2,0,0.5,5,10.5,3,12.5,21.2,,,,0,,,1.75,8.75,15.85,Independence_Indy19_2020_prefire_NA_180,0,0,Indy19 prefire NA
Independence,Indy19,2020,prefire,270,2,2,4,11.3,0,1,0,0.5,4.5,7.8,6.5,11,18.3,,,,0,,,3.5,7.75,13.05,Independence_Indy19_2020_prefire_NA_270,0,0,Indy19 prefire NA
Independence,Indy19,2020,prefire,90,2,2,4,11.3,28,6,0,1,4,8.2,6,7.5,13.2,,,,0,,,3.5,5.75,10.7,Independence_Indy19_2020_prefire_NA_90,0,225,Indy19 prefire NA
Independence,Indy20,2020,prefire,0,2,2,4,11.3,3,0,0,8,2,10,10,3,13,,,,0,,,9,2.5,11.5,Independence_Indy20_2020_prefire_NA_0,81,0,Indy20 prefire NA
Independence,Indy20,2020,prefire,0,2,2,4,11.3,8,8,2,5,4,9,2.2,2.8,5,,,,0,,,3.6,3.4,7,Independence_Indy20_2020_prefire_NA_0,81,0,Indy20 prefire NA
Independence,Indy20,2020,prefire,180,2,2,4,11.3,13,3,0,4.8,4,8.8,4.2,5,9.1,,,,0,,,4.5,4.5,8.95,Independence_Indy20_2020_prefire_NA_180,0,0,Indy20 prefire NA
Independence,Indy20,2020,prefire,270,2,2,4,11.3,1.2,2,0,0.5,1.5,2,1,5,5.5,,,,0,,,0.75,3.25,3.75,Independence_Indy20_2020_prefire_NA_270,100,0,Indy20 prefire NA
Independence,Indy21,2020,prefire,0,2,2,4,11.3,9,7,1,3.3,4.8,6.7,0.3,3.3,3,,,,0,,,1.8,4.05,4.85,Independence_Indy21_2020_prefire_NA_0,0,0,Indy21 prefire NA
Independence,Indy21,2020,prefire,180,2,2,4,11.3,5,1,2,0,3.4,7,0,6.4,3.6,,,,0,,,0,4.9,5.3,Independence_Indy21_2020_prefire_NA_180,0,0,Indy21 prefire NA
Independence,Indy21,2020,prefire,270,2,2,4,11.3,25,7,0,12.3,6,18,7.7,3.7,11.2,,,,0,,,10,4.85,14.6,Independence_Indy21_2020_prefire_NA_270,538,0,Indy21 prefire NA
Independence,Indy21,2020,prefire,90,2,2,4,11.3,66,15,0,4.5,3,7.6,11.2,8.7,20,,,,0,,,7.85,5.85,13.8,Independence_Indy21_2020_prefire_NA_90,0,0,Indy21 prefire NA
Independence,Indy22,2020,prefire,0,2,2,4,11.3,25,3,0,2,6,14.8,0.25,2.5,6,,,,0,,,1.125,4.25,10.4,Independence_Indy22_2020_prefire_NA_0,0,0,Indy22 prefire NA
Independence,Indy22,2020,prefire,180,2,2,4,11.3,14,3,1,0.25,2,6,0,2,4.7,,,,0,,,0.125,2,5.35,Independence_Indy22_2020_prefire_NA_180,0,0,Indy22 prefire NA
Independence,Indy22,2020,prefire,270,2,2,4,11.3,3,2,0,1,8.5,16.3,0,0,6.3,,,,0,,,0.5,4.25,11.3,Independence_Indy22_2020_prefire_NA_270,0,0,Indy22 prefire NA
Independence,Indy22,2020,prefire,90,2,2,4,11.3,20,1,0,3,2.5,8.8,1,4,6.3,,,,0,,,2,3.25,7.55,Independence_Indy22_2020_prefire_NA_90,0,110.25,Indy22 prefire NA
Independence,Indy23,2020,prefire,0,2,2,4,11.3,7,11,0,1.5,1.5,5,0,5,14.5,,,,0,,,0.75,3.25,9.75,Independence_Indy23_2020_prefire_NA_0,0,0,Indy23 prefire NA
Independence,Indy23,2020,prefire,180,2,2,4,11.3,6,1,0,0,1,3.8,0,0.5,11.2,,,,0,,,0,0.75,7.5,Independence_Indy23_2020_prefire_NA_180,6400,144,Indy23 prefire NA
Independence,Indy23,2020,prefire,270,2,2,4,11.3,0,0,0,0,0.5,8.3,0,0.25,20.1,,,,0,,,0,0.375,14.2,Independence_Indy23_2020_prefire_NA_270,0,0,Indy23 prefire NA
Independence,Indy23,2020,prefire,90,2,2,4,11.3,2,0,0,0,1,6.2,0,0.5,1,,,,0,,,0,0.75,3.6,Independence_Indy23_2020_prefire_NA_90,0,0,Indy23 prefire NA
Independence,Indy24,2020,prefire,0,2,2,4,11.3,0,0,0,0,0.3,0.2,0,0.2,0.2,,,,0,,,0,0.25,0.2,Independence_Indy24_2020_prefire_NA_0,117.29,0,Indy24 prefire NA
Independence,Indy24,2020,prefire,0,2,2,4,11.3,3,1,5,2.7,2.2,5,4.8,5,10,,,,0,,,3.75,3.6,7.5,Independence_Indy24_2020_prefire_NA_0,117.29,0,Indy24 prefire NA
Independence,Indy24,2020,prefire,180,2,2,4,11.3,1,3,0,2,2.7,4.8,0,2,3.4,,,,0,,,1,2.35,4.1,Independence_Indy24_2020_prefire_NA_180,1617.58,0,Indy24 prefire NA
Independence,Indy24,2020,prefire,90,2,2,4,11.3,1,1,0,1.5,0.5,2,5,6.4,11.2,,,,0,,,3.25,3.45,6.6,Independence_Indy24_2020_prefire_NA_90,900,0,Indy24 prefire NA
Independence,Indy25,2020,prefire,0,2,2,4,11.3,7,0,0,0.5,4.2,17,0.5,1.5,9.8,,,,0,,,0.5,2.85,13.4,Independence_Indy25_2020_prefire_NA_0,0,0,Indy25 prefire NA
Independence,Indy25,2020,prefire,180,2,2,4,11.3,5,1,0,0.5,5.5,11.8,0,1.2,14,,,,0,,,0.25,3.35,12.9,Independence_Indy25_2020_prefire_NA_180,0,0,Indy25 prefire NA
Independence,Indy25,2020,prefire,270,2,2,4,11.3,9,0,0,5,6,12.3,0,2,4.8,,,,0,,,2.5,4,8.55,Independence_Indy25_2020_prefire_NA_270,0,0,Indy25 prefire NA
Independence,Indy25,2020,prefire,90,2,2,4,11.3,1,2,0,0,1.5,9.5,0,1.5,5.8,,,,0,,,0,1.5,7.65,Independence_Indy25_2020_prefire_NA_90,0,0,Indy25 prefire NA
Independence,Indy26,2020,prefire,0,2,2,4,11.3,1,1,0,0.3,2.2,2.5,0.7,1.5,2.4,,,,0,,,0.5,1.85,2.45,Independence_Indy26_2020_prefire_NA_0,0,0,Indy26 prefire NA
Independence,Indy26,2020,prefire,180,2,2,4,11.3,10,15,0,5.5,3.4,9.3,0.5,1.1,1.5,,,,0,,,3,2.25,5.4,Independence_Indy26_2020_prefire_NA_180,0,0,Indy26 prefire NA
Independence,Indy26,2020,prefire,270,2,2,4,11.3,5,0,0,13,6.3,18,4.2,3.7,8,,,,0,,,8.6,5,13,Independence_Indy26_2020_prefire_NA_270,0,0,Indy26 prefire NA
Independence,Indy26,2020,prefire,90,2,2,4,11.3,9,6,0,4,5.4,10,3.2,1.8,5,,,,0,,,3.6,3.6,7.5,Independence_Indy26_2020_prefire_NA_90,729,0,Indy26 prefire NA
Independence,Indy27,2020,prefire,0,2,2,4,11.3,65,6,1,0.25,3.25,12.6,4.5,12.5,64.2,,,,0,,,2.375,7.875,38.4,Independence_Indy27_2020_prefire_NA_0,0,0,Indy27 prefire NA
Independence,Indy27,2020,prefire,180,2,2,4,11.3,0,0,0,0,0,2.5,4,10,44.7,,,,0,,,2,5,23.6,Independence_Indy27_2020_prefire_NA_180,0,0,Indy27 prefire NA
Independence,Indy27,2020,prefire,270,2,2,4,11.3,2,0,0,0.5,1.5,10.2,0,2,4.8,,,,0,,,0.25,1.75,7.5,Independence_Indy27_2020_prefire_NA_270,0,0,Indy27 prefire NA
Independence,Indy27,2020,prefire,90,2,2,4,11.3,86,23,0,1.5,7,43.6,0,0.25,27.2,,,,0,,,0.75,3.625,35.4,Independence_Indy27_2020_prefire_NA_90,0,0,Indy27 prefire NA
Independence,Indy28,2020,prefire,0,2,2,4,11.3,3,7,3,3.4,6,10,0.3,3.3,3.6,,,,0,,,1.85,4.65,6.8,Independence_Indy28_2020_prefire_NA_0,0,0,Indy28 prefire NA
Independence,Indy28,2020,prefire,180,2,2,4,11.3,15,6,0,0,5,5,0,5.4,6,,,,0,,,0,5.2,5.5,Independence_Indy28_2020_prefire_NA_180,494,225,Indy28 prefire NA
Independence,Indy28,2020,prefire,270,2,2,4,11.3,5,2,0,5,6.9,34,3,5,23,,,,0,,,4,5.95,28.5,Independence_Indy28_2020_prefire_NA_270,400,100,Indy28 prefire NA
Independence,Indy28,2020,prefire,90,2,2,4,11.3,2,3,0,0.5,3.6,3,0,2.5,3.2,,,,0,,,0.25,3.05,3.1,Independence_Indy28_2020_prefire_NA_90,625,1105.85,Indy28 prefire NA
Independence,Indy29,2020,prefire,0,2,2,4,11.3,73,24,3,1,4.8,10.2,1,10,10.2,,,,0,,,1,7.4,10.2,Independence_Indy29_2020_prefire_NA_0,0,0,Indy29 prefire NA
Independence,Indy29,2020,prefire,180,2,2,4,11.3,18,9,0,3.9,2.1,6.3,2.4,5.5,6.3,,,,0,,,3.15,3.8,6.3,Independence_Indy29_2020_prefire_NA_180,0,0,Indy29 prefire NA
Independence,Indy29,2020,prefire,270,2,2,4,11.3,11,12,0,5,8,13,3,4.8,13,,,,0,,,4,6.4,13,Independence_Indy29_2020_prefire_NA_270,0,0,Indy29 prefire NA
Independence,Indy29,2020,prefire,90,2,2,4,11.3,13,22,2,3.7,5.1,8.8,3.9,4.2,8.8,,,,0,,,3.8,4.65,8.8,Independence_Indy29_2020_prefire_NA_90,0,0,Indy29 prefire NA
Independence,Indy30,2020,prefire,0,2,2,4,11.3,18,3,0,4.8,5,10,0,0.3,0.9,,,,0,,,2.4,2.65,5.45,Independence_Indy30_2020_prefire_NA_0,0,0,Indy30 prefire NA
Independence,Indy30,2020,prefire,180,2,2,4,11.3,2,2,0,0,3.4,3.6,0,5.6,5.5,,,,0,,,0,4.5,4.55,Independence_Indy30_2020_prefire_NA_180,0,0,Indy30 prefire NA
Independence,Indy30,2020,prefire,270,2,2,4,11.3,5,1,0,0,0,0.3,0,3.7,3.5,,,,0,,,0,1.85,1.9,Independence_Indy30_2020_prefire_NA_270,0,0,Indy30 prefire NA
Independence,Indy30,2020,prefire,90,2,2,4,11.3,1,5,0,0,4.5,4,0,4.2,4,,,,0,,,0,4.35,4,Independence_Indy30_2020_prefire_NA_90,0,0,Indy30 prefire NA
Independence,Indy31,2020,prefire,0,2,2,4,11.3,27,18,3,7,10,18,5,10,15,,,,0,,,6,10,16.5,Independence_Indy31_2020_prefire_NA_0,289,0,Indy31 prefire NA
Independence,Indy31,2020,prefire,180,2,2,4,11.3,13,10,0,3.6,8.2,12,3,2.5,5.5,,,,0,,,3.3,5.35,8.75,Independence_Indy31_2020_prefire_NA_180,81,121,Indy31 prefire NA
Independence,Indy31,2020,prefire,270,2,2,4,11.3,3,1,1,6.7,8,15,8,8,15,,,,0,,,7.35,8,15,Independence_Indy31_2020_prefire_NA_270,484,0,Indy31 prefire NA
Independence,Indy31,2020,prefire,90,2,2,4,11.3,5,0,0,6,8,15,4,4.8,8.8,,,,0,,,5,6.4,11.9,Independence_Indy31_2020_prefire_NA_90,125.44,784,Indy31 prefire NA
Independence,Indy32,2020,prefire,0,2,2,4,11.3,76,45,1,1,7,27,3.5,4.5,33.5,,,,0,,,2.25,5.75,30.25,Independence_Indy32_2020_prefire_NA_0,0,0,Indy32 prefire NA
Independence,Indy32,2020,prefire,180,2,2,4,11.3,21,7,0,1,5,25,0,1.5,14.2,,,,0,,,0.5,3.25,19.6,Independence_Indy32_2020_prefire_NA_180,0,0,Indy32 prefire NA
Independence,Indy32,2020,prefire,270,2,2,4,11.3,30,13,1,0,0,32,0,0,3,,,,0,,,0,0,17.5,Independence_Indy32_2020_prefire_NA_270,1369,0,Indy32 prefire NA
Independence,Indy32,2020,prefire,90,2,2,4,11.3,9,6,0,0.5,2,5,1,1,14.7,,,,0,,,0.75,1.5,9.85,Independence_Indy32_2020_prefire_NA_90,0,0,Indy32 prefire NA
Independence,Indy33,2020,prefire,0,2,2,4,11.3,23,0,0,4,0.5,3.8,0,5,11,,,,0,,,2,2.75,7.4,Independence_Indy33_2020_prefire_NA_0,0,0,Indy33 prefire NA
Independence,Indy33,2020,prefire,180,2,2,4,11.3,19,1,0,0,2,6.8,4.5,11,13.8,,,,0,,,2.25,6.5,10.3,Independence_Indy33_2020_prefire_NA_180,0,462.25,Indy33 prefire NA
Independence,Indy33,2020,prefire,270,2,2,4,11.3,63,18,1,2,2.5,14.7,2,7.5,11.2,,,,0,,,2,5,12.95,Independence_Indy33_2020_prefire_NA_270,0,132.25,Indy33 prefire NA
Independence,Indy33,2020,prefire,90,2,2,4,11.3,1,0,2,0,1,8.7,5,11.5,13.5,,,,0,,,2.5,6.25,11.1,Independence_Indy33_2020_prefire_NA_90,0,0,Indy33 prefire NA
Independence,Indy34,2020,prefire,0,2,2,4,11.3,3,0,0,0,2.5,5.3,0,1.5,6.8,,,,0,,,0,2,6.05,Independence_Indy34_2020_prefire_NA_0,0,0,Indy34 prefire NA
Independence,Indy34,2020,prefire,0,2,2,4,11.3,5,0,0,0.25,1.5,6.5,0,0.25,7.8,,,,0,,,0.125,0.875,7.15,Independence_Indy34_2020_prefire_NA_0,0,0,Indy34 prefire NA
Independence,Indy34,2020,prefire,270,2,2,4,11.3,2,1,2,1,3,8.5,2.5,4,10.2,,,,0,,,1.75,3.5,9.35,Independence_Indy34_2020_prefire_NA_270,0,0,Indy34 prefire NA
Independence,Indy34,2020,prefire,90,2,2,4,11.3,0,0,0,0,1,4,0,3,7,,,,0,,,0,2,5.5,Independence_Indy34_2020_prefire_NA_90,0,0,Indy34 prefire NA
Independence,Indy35,2020,prefire,0,2,2,4,11.3,18,12,5,2,9,14.5,0,4,17,,,,0,,,1,6.5,15.75,Independence_Indy35_2020_prefire_NA_0,0,0,Indy35 prefire NA
Independence,Indy35,2020,prefire,180,2,2,4,11.3,18,4,0,0,0,3,0.25,2,4.5,,,,0,,,0.125,1,3.75,Independence_Indy35_2020_prefire_NA_180,0,0,Indy35 prefire NA
Independence,Indy35,2020,prefire,270,2,2,4,11.3,7,1,0,0.25,4.5,8.7,2,3,14.7,,,,0,,,1.125,3.75,11.7,Independence_Indy35_2020_prefire_NA_270,0,0,Indy35 prefire NA
Independence,Indy35,2020,prefire,90,2,2,4,11.3,5,4,0,1.5,7,14,0.5,4,11,,,,0,,,1,5.5,12.5,Independence_Indy35_2020_prefire_NA_90,0,0,Indy35 prefire NA
Independence,Indy36,2020,prefire,0,2,2,4,11.3,0,1,0,5.6,8.2,12.8,3,7.3,10,,,,0,,,4.3,7.75,11.4,Independence_Indy36_2020_prefire_NA_0,0,0,Indy36 prefire NA
Independence,Indy36,2020,prefire,180,2,2,4,11.3,27,15,0,3.2,4.8,8,3.3,4.8,8,,,,0,,,3.25,4.8,8,Independence_Indy36_2020_prefire_NA_180,1600,86.49,Indy36 prefire NA
Independence,Indy36,2020,prefire,270,2,2,4,11.3,11,2,3,2.7,3.6,5.5,0.5,4.8,5,,,,0,,,1.6,4.2,5.25,Independence_Indy36_2020_prefire_NA_270,225,0,Indy36 prefire NA
Independence,Indy36,2020,prefire,90,2,2,4,11.3,3,3,0,0,3,3,4.8,3.9,8.4,,,,0,,,2.4,3.45,5.7,Independence_Indy36_2020_prefire_NA_90,0,0,Indy36 prefire NA
Independence,Indy37,2020,prefire,0,2,2,4,11.3,3,3,0,1,4,5,0,1.8,1,,,,0,,,0.5,2.9,3,Independence_Indy37_2020_prefire_NA_0,0,0,Indy37 prefire NA
