site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
caples,2018,prefire,,,caples_27,,KECBRE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,KELGAL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,LEPCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_55,,LEPCIL,,FB,TOF,2,
caples,2018,prefire,,,caples_57,,LEPCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_30,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_35,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_3,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_2,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_51,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_50,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_19,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_25,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_34,,LEPPUN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_42,,LEPPUN,,FB,TOF,0.5,Granite gilia
caples,2018,prefire,,,caples_53,,LIGGRA,,FB,TOF,2,
caples,2018,prefire,,,caples_56,,LIGGRA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_6,,LILWAS,,FB,TOF,0.5,Washington Lily
caples,2018,prefire,,,caples_47,,LILWAS,,FB,TOF,5,
caples,2018,prefire,,,caples_26,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_42,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_19,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_35,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_38,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,LINCIL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,LINDIC,,FB,TOF,1,
caples,2018,prefire,,,caples_36,,LINMON,,FB,TOF,5,
caples,2018,prefire,,,caples_19,,LINMON,,FB,TOF,0.5,
caples,2018,prefire,,,caples_20,,LOTPUR,,FB,TOF,0.5,
caples,2018,prefire,,,caples_58,,LUP spp.,,FB,TOF,0.5,Lupine spp
caples,2018,prefire,,,caples_43,,LUPARB,,FB,TOF,0.5,
caples,2018,prefire,,,caples_55,,Lupin sp.,,FB,TOF,0.5,Leaves only
caples,2018,prefire,,,caples_54,,Lupin sp.,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,Lupin sp. 2,,FB,TOF,0.5,"Nothing to collect, so dry it crumbes but clearly smaller, more tomentose than other lupin."
caples,2018,prefire,,,caples_56,,Lupinus sp.,,FB,TOF,0.5,In outer donut; lvs only
caples,2018,prefire,,,caples_53,,LUPMAC,,FB,TOF,2,Lupinus macrophyllum-big leaf lupin
caples,2018,prefire,,,caples_46,,LUPPOL,,FB,TOF,10,
caples,2018,prefire,,,caples_47,,LUPPOL,,FB,TOF,15,
caples,2018,prefire,,,caples_53,,Madia sp.,,FB,TOF,1,"Short, very grandular, not very branched"
caples,2018,prefire,,,caples_24,,MAIRAC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,MELARI,,GR,TOG,0.5,
caples,2018,prefire,,,caples_53,,MELARI,,GR,TOG,5,
caples,2018,prefire,,,caples_56,,MELARI,,GR,TOG,1,
caples,2018,prefire,,,caples_55,,MELATI,,GR,TOG,4,
caples,2018,prefire,,,caples_38,,MELHAR,,GR,TOG,45,
caples,2018,prefire,,,caples_6,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_26,,MELHAR,,GR,TOG,1,
caples,2018,prefire,,,caples_47,,MELHAR,,GR,TOG,10,
caples,2018,prefire,,,caples_46,,MELHAR,,GR,TOG,10,
caples,2018,prefire,,,caples_1,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_15,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_17,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_3,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_21,,MELHAR,,GR,TOG,1,
caples,2018,prefire,,,caples_7,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_20,,MELHAR,,GR,TOG,1,
caples,2018,prefire,,,caples_13,,MELHAR,,GR,TOG,1,
caples,2018,prefire,,,caples_16,,MELHAR,,GR,TOG,0.5,
caples,2018,prefire,,,caples_19,,MELHAR,,GR,TOG,1,
caples,2018,prefire,,,caples_53,,MERCIL,,FB,TOF,5,
caples,2018,prefire,,,caples_53,,Mimulus sp.,,FB,TOF,0.5,
caples,2018,prefire,,,caples_46,,MITBRE,,FB,TOF,5,Bishops cap
caples,2018,prefire,,,caples_54,,MONDOD,,FB,TOF,10,
caples,2018,prefire,,,caples_40,,MONGLA,,FB,TOF,1,
caples,2018,prefire,,,caples_19,,MONLAN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_20,,MONLAN,,FB,TOF,1,
caples,2018,prefire,,,caples_55,,MONODO,,FB,TOF,7,
caples,2018,prefire,,,caples_57,,MONODO,,FB,TOF,1,
caples,2018,prefire,,,caples_58,,MONODO,,FB,TOF,0.5,
caples,2018,prefire,,,caples_56,,MONODO,,FB,TOF,1,
caples,2018,prefire,,,caples_43,,OROFAS,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,OROFAS,,FB,TOF,0.5,Broom-rape
caples,2018,prefire,,,caples_41,,ORTCUS,,FB,TOF,0.5,ssp. Cryptanthus
caples,2018,prefire,,,caples_43,,ORTCUS,,FB,TOF,1,Short-leaved owl clover spp. Crypthanthus
caples,2018,prefire,,,caples_52,,ORTSEC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,OSMBER,,FB,TOF,1,
caples,2018,prefire,,,caples_55,,OSMBER,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,OSMBER,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_57,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_13,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_1,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_56,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_42,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_16,,PEDSEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_19,,PELMUC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_20,,PELMUC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_25,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_35,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_26,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_51,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_50,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_49,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_30,,PENNEW,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,Perideridia sp.,,FB,TOF,1,
caples,2018,prefire,,,caples_47,,PERPAR,,FB,TOF,5,
caples,2018,prefire,,,caples_31,,PERPAR,,FB,TOF,5,
caples,2018,prefire,,,caples_55,,PHAHYD,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,PHAHYD,,FB,TOF,0.5,
caples,2018,prefire,,,caples_56,,PHAHYD,,FB,TOF,0.5,
caples,2018,prefire,,,caples_57,,PHAHYD,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,PHAHYD,,FB,TOF,0.5,
caples,2018,prefire,,,caples_44,,PHAMON,,FB,TOF,0.5,
caples,2018,prefire,,,caples_57,,PHLDIF,,FB,TOF,0.5,
caples,2018,prefire,,,caples_51,,PICO,,TR,TOV,6,
caples,2018,prefire,,,caples_50,,PICO,,TR,TOV,15,
caples,2018,prefire,,,caples_12,,PICO,,TR,TOV,0.5,
caples,2018,prefire,,,caples_53,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_50,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_49,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_49,,PICO,,TR,TOV,25,
caples,2018,prefire,,,caples_58,,PICO,,TR,TOV,5,
caples,2018,prefire,,,caples_53,,PICO,,TR,TOV,10,
caples,2018,prefire,,,caples_55,,PICO,,TR,TOV,73,
caples,2018,prefire,,,caples_33,,PICO,,TR,TOV,50,
caples,2018,prefire,,,caples_44,,PICO,,TR,TOV,55,
caples,2018,prefire,,,caples_44,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_32,,PICO,,TR,TOV,1,
caples,2018,prefire,,,caples_56,,PICO,,TR,TOV,20,
caples,2018,prefire,,,caples_57,,PICO,,TR,TOV,35,
caples,2018,prefire,,,caples_45,,PICO,,TR,TOV,20,
caples,2018,prefire,,,caples_45,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_52,,PICO,,TR,TOV,65,
caples,2018,prefire,,,caples_5,,PICO,,TR,TOV,1,
caples,2018,prefire,,,caples_55,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_46,,PICO,,TR,TOV,20,
caples,2018,prefire,,,caples_4,,PICO,,TR,TOV,45,
caples,2018,prefire,,,caples_47,,PICO,,TR,TOV,10,
caples,2018,prefire,,,caples_48,,PICO,,TR,TOV,1,
caples,2018,prefire,,,caples_47,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_36,,PICO,,TR,TOV,10,
caples,2018,prefire,,,caples_54,,PICO,,TR,TOV,20,
caples,2018,prefire,,,caples_36,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_48,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_7,,PICO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_21,,PIJE,,TR,TOV,20,
caples,2018,prefire,,,caples_7,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_20,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_22,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_23,,PIJE,,TR,TOV,2,
caples,2018,prefire,,,caples_1,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_19,,PIJE,,TR,TOV,2,
caples,2018,prefire,,,caples_8,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_3,,PIJE,,TR,TOV,1,
caples,2018,prefire,,,caples_2,,PIJE,,TR,TOV,13,
caples,2018,prefire,,,caples_5,,PIJE,,TR,TOV,3,
caples,2018,prefire,,,caples_20,,PIJE,,TR,TOV,8,
caples,2018,prefire,,,caples_7,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_17,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_11,,PIJE,,TR,TOV,25,
caples,2018,prefire,,,caples_6,,PIJE,,TR,TOV,10,
caples,2018,prefire,,,caples_8,,PIJE,,TR,TOV,10,
caples,2018,prefire,,,caples_4,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_1,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_30,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_42,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_40,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_38,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_26,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_41,,PIJE,,TR,TOV,4,
caples,2018,prefire,,,caples_25,,PIJE,,TR,TOV,0.5,
caples,2018,prefire,,,caples_30,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_35,,PIJE,,TR,TOV,1,
caples,2018,prefire,,,caples_42,,PIJE,,TR,TOV,0.5,
caples,2018,prefire,,,caples_25,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_30,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_41,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_27,,PIJE,,TR,TOV,2,
caples,2018,prefire,,,caples_27,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_34,,PIJE,,TR,TOV,1,
caples,2018,prefire,,,caples_40,,PIJE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_39,,PIJE,,TR,TOV,1,
caples,2018,prefire,,,caples_28,,PIJE,,TR,TOV,10,
caples,2018,prefire,,,caples_29,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_32,,PIJE,,TR,TOV,5,
caples,2018,prefire,,,caples_26,,PIJE,,TR,TOV,1,
caples,2018,prefire,,,caples_13,,PILA,,TR,TSA,0.5,
caples,2018,prefire,,,caples_24,,PILA,,TR,TSA,0.5,
caples,2018,prefire,,,caples_52,,PIMO,,TR,TOV,4,
caples,2018,prefire,,,caples_58,,PIMO,,TR,TSA,1,
caples,2018,prefire,,,caples_49,,PIMO,,TR,TOV,3,
caples,2018,prefire,,,caples_42,,PIMO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_45,,PIMO,,TR,TOV,15,
caples,2018,prefire,,,caples_45,,PIMO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_42,,PIMO,,TR,TOV,0.5,
caples,2018,prefire,,,caples_51,,PIMO,,TR,TOV,4,
caples,2018,prefire,,,caples_58,,PIMO,,TR,TOV,5,
caples,2018,prefire,,,caples_55,,Pinegrass,,GR,TOG,0.5,"purple bass, thin lvs, no infl"
caples,2018,prefire,,,caples_57,,'pinegrass',,GR,TOG,1,very red base; no infl
caples,2018,prefire,,,caples_57,,PIPO,,TR,TSA,0.5,
caples,2018,prefire,,,caples_25,,PIPTRA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_51,,POA spp.,,GR,TOG,0.5,
caples,2018,prefire,,,caples_50,,POA spp.,,GR,TOG,0.5,no good leaves
caples,2018,prefire,,,caples_56,,POAPRA,,FB,TOG,1,
caples,2018,prefire,,,caples_57,,POAPRA,,GR,TOG,0.5,
caples,2018,prefire,,,caples_54,,POAPRA,,GR,TOG,1,
caples,2018,prefire,,,caples_55,,POAPRA?,,GR,TOG,0.5,
caples,2018,prefire,,,caples_53,,Polemoneaceae,,FB,TOF,1,Dried
caples,2018,prefire,,,caples_55,,Polemoniaceae,,FB,TOF,0.5,unk. Phlox
caples,2018,prefire,,,caples_54,,Polemoniaceae,,FB,TOF,0.5,
caples,2018,prefire,,,caples_55,,Polemonium,,FB,TOF,0.5,"no flower, prob POLCAL"
caples,2018,prefire,,,caples_57,,Polemonium sp.,,FB,TOF,0.5,"no flowers, probably POLCAL"
caples,2018,prefire,,,caples_56,,Polemonium sp.,,FB,TOF,0.5,"no flower, probably POLEAL"
caples,2018,prefire,,,caples_44,,POLOCC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_58,,POLS spp.,,FB,TOF,0.5,Polemonium spp. (collected)
caples,2018,prefire,,,caples_53,,Polygonum sp.,,FB,TOF,0.5,
caples,2018,prefire,,,caples_6,,POTGLA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_19,,POTGLA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_34,,POTGLA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_3,,POTGLA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_15,,POTGLA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,POTGRA,,FB,TOF,0.5,
caples,2018,prefire,,,caples_7,,POTR,,TR,TSA,0.5,
caples,2018,prefire,,,caples_46,,POTR,,TR,TOV,5,
caples,2018,prefire,,,caples_4,,POTR,,TR,TOV,0.5,
caples,2018,prefire,,,caples_46,,POTR,,TR,TSA,0.5,
caples,2018,prefire,,,caples_32,,POTR,,TR,TSA,0.5,
caples,2018,prefire,,,caples_32,,POTR,,TR,TOV,1,
caples,2018,prefire,,,caples_7,,POTR,,TR,TOV,20,
caples,2018,prefire,,,caples_9,,PRUEMA,,SH,SL,0.5,
caples,2018,prefire,,,caples_9,,PRUEMA,,SH,SM,0.5,
caples,2018,prefire,,,caples_9,,PRUEMA,,SH,ST,0.5,
caples,2018,prefire,,,caples_10,,PRUEMA,,SH,ST,1,
caples,2018,prefire,,,caples_14,,PRUEMA,,SH,ST,0.5,
caples,2018,prefire,,,caples_14,,PRUEMA,,SH,SM,3,
caples,2018,prefire,,,caples_10,,PRUEMA,,SH,SL,0.5,
caples,2018,prefire,,,caples_10,,PRUEMA,,SH,SM,2,
caples,2018,prefire,,,caples_14,,PRUEMA,,SH,SL,0.5,
caples,2018,prefire,,,caples_5,,PTEAND,,FB,TOF,0.5,Pinedrops
caples,2018,prefire,,,caples_2,,PTEAND,,FB,TOF,0.5,
caples,2018,prefire,,,caples_32,,PTEAND,,FB,TOF,0.5,
caples,2018,prefire,,,caples_24,,PTEAND,,FB,TOF,0.5,
caples,2018,prefire,,,caples_16,,PTEAQU,,FB,TOF,1,Bracken fern
caples,2018,prefire,,,caples_42,,PURTRI,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,PURTRI,,FB,TOF,0.5,
caples,2018,prefire,,,caples_43,,PURTRI,,FB,TOF,2,
caples,2018,prefire,,,caples_42,,PYR spp.,,FB,TOF,0.5,"No flowers, very similar to white-veined"
caples,2018,prefire,,,caples_14,,QUEVAC,,SH,ST,1,
caples,2018,prefire,,,caples_35,,QUEVAC,,SH,SM,7,
caples,2018,prefire,,,caples_28,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_13,,QUEVAC,,SH,SL,1,
caples,2018,prefire,,,caples_26,,QUEVAC,,SH,SL,3,
caples,2018,prefire,,,caples_4,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_13,,QUEVAC,,SH,SM,0.5,
caples,2018,prefire,,,caples_14,,QUEVAC,,SH,SL,1,
caples,2018,prefire,,,caples_18,,QUEVAC,,SH,SM,49,
caples,2018,prefire,,,caples_34,,QUEVAC,,SH,SM,5,
caples,2018,prefire,,,caples_29,,QUEVAC,,SH,ST,20,
caples,2018,prefire,,,caples_30,,QUEVAC,,SH,SM,25,
caples,2018,prefire,,,caples_5,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_29,,QUEVAC,,SH,SM,50,
caples,2018,prefire,,,caples_18,,QUEVAC,,SH,SL,25,
caples,2018,prefire,,,caples_19,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_14,,QUEVAC,,SH,SM,35,
caples,2018,prefire,,,caples_19,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_15,,QUEVAC,,SH,SM,65,
caples,2018,prefire,,,caples_27,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_27,,QUEVAC,,SH,SM,25,
caples,2018,prefire,,,caples_29,,QUEVAC,,SH,SL,3,
caples,2018,prefire,,,caples_27,,QUEVAC,,SH,SL,8,
caples,2018,prefire,,,caples_19,,QUEVAC,,SH,SM,1,
caples,2018,prefire,,,caples_35,,QUEVAC,,SH,SL,10,
caples,2018,prefire,,,caples_23,,QUEVAC,,SH,SL,10,
caples,2018,prefire,,,caples_21,,QUEVAC,,SH,SL,2,
caples,2018,prefire,,,caples_22,,QUEVAC,,SH,SM,15,
caples,2018,prefire,,,caples_26,,QUEVAC,,SH,SM,6,
caples,2018,prefire,,,caples_24,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_24,,QUEVAC,,SH,SM,0.5,
caples,2018,prefire,,,caples_22,,QUEVAC,,SH,SL,25,
caples,2018,prefire,,,caples_37,,QUEVAC,,SH,SM,5,
caples,2018,prefire,,,caples_37,,QUEVAC,,SH,SL,5,
caples,2018,prefire,,,caples_15,,QUEVAC,,SH,SL,4,
caples,2018,prefire,,,caples_9,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_20,,QUEVAC,,SH,SM,10,
caples,2018,prefire,,,caples_23,,QUEVAC,,SH,SM,20,
caples,2018,prefire,,,caples_9,,QUEVAC,,SH,SM,25,
caples,2018,prefire,,,caples_23,,QUEVAC,,SH,ST,1,
caples,2018,prefire,,,caples_9,,QUEVAC,,SH,SL,20,
caples,2018,prefire,,,caples_32,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_49,,QUEVAC,,SH,SL,2,
caples,2018,prefire,,,caples_10,,QUEVAC,,SH,ST,1,
caples,2018,prefire,,,caples_32,,QUEVAC,,SH,SM,4,
caples,2018,prefire,,,caples_32,,QUEVAC,,SH,SL,1,
caples,2018,prefire,,,caples_10,,QUEVAC,,SH,SL,5,
caples,2018,prefire,,,caples_34,,QUEVAC,,SH,SL,5,
caples,2018,prefire,,,caples_21,,QUEVAC,,SH,SM,0.5,
caples,2018,prefire,,,caples_30,,QUEVAC,,SH,SL,9,
caples,2018,prefire,,,caples_12,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_15,,QUEVAC,,SH,ST,5,
caples,2018,prefire,,,caples_18,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_2,,QUEVAC,,SH,SL,1,
caples,2018,prefire,,,caples_20,,QUEVAC,,SH,SL,2,
caples,2018,prefire,,,caples_2,,QUEVAC,,SH,SM,1,
caples,2018,prefire,,,caples_10,,QUEVAC,,SH,SM,5,
caples,2018,prefire,,,caples_6,,QUEVAC,,SH,SL,0.5,
caples,2018,prefire,,,caples_25,,QUEVAC,,SH,SL,5,
caples,2018,prefire,,,caples_25,,QUEVAC,,SH,SM,5,
caples,2018,prefire,,,caples_48,,QUEVAC,,SH,SL,10,
caples,2018,prefire,,,caples_11,,QUEVAC,,SH,SL,2,
caples,2018,prefire,,,caples_22,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_11,,QUEVAC,,SH,SM,3,
caples,2018,prefire,,,caples_20,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_11,,QUEVAC,,SH,ST,0.5,
caples,2018,prefire,,,caples_29,,QUKE,,TR,TOV,2,
caples,2018,prefire,,,caples_35,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_21,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_3,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_37,,QUKE,,TR,TOV,5,
caples,2018,prefire,,,caples_8,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_37,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_26,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_6,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_6,,QUKE,,TR,TOV,0.5,
caples,2018,prefire,,,caples_28,,QUKE,,TR,TOV,0.5,
caples,2018,prefire,,,caples_28,,QUKE,,TR,TSA,0.5,
caples,2018,prefire,,,caples_7,,QUWE,,SH,SL,0.5,
caples,2018,prefire,,,caples_36,,RANOCC,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,RIBCER,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,RIBCER,,SH,SL,0.5,
caples,2018,prefire,,,caples_6,,RIBMON,,FB,TOF,0.5,
caples,2018,prefire,,,caples_57,,RIBROE,,SH,SM,0.5,
caples,2018,prefire,,,caples_7,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_21,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_16,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_38,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_40,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_56,,RIBROE,,SH,SM,1,
caples,2018,prefire,,,caples_56,,RIBROE,,SH,SL,1,
caples,2018,prefire,,,caples_15,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_13,,RIBROE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_55,,RIBROE,,SH,SL,0.5,
caples,2018,prefire,,,caples_57,,RIBROE,,SH,SL,0.5,
caples,2018,prefire,,,caples_52,,RIBVIS,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,SAL,,SH,SM,1,
caples,2018,prefire,,,caples_53,,SAL,,SH,ST,4,
caples,2018,prefire,,,caples_47,,SALLEM,,SH,SL,0.5,
caples,2018,prefire,,,caples_49,,SALSCU,,SH,SL,0.5,
caples,2018,prefire,,,caples_52,,SALSCU,,SH,SL,0.5,
caples,2018,prefire,,,caples_16,,SARSAN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_48,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_3,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_25,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_26,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_35,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_51,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_2,,SEDOBT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_54,,Senecio sp.,,FB,TOF,0.5,Dried
caples,2018,prefire,,,caples_56,,Senecio sp.,,FB,TOF,0.5,
caples,2018,prefire,,,caples_16,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_41,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_1,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_42,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_31,,SENINT,,FB,TOF,15,This might be a different species of senecio.
caples,2018,prefire,,,caples_45,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_50,,SENINT,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,SENTRI,,FB,TOF,4,Senecio triangularis
caples,2018,prefire,,,caples_47,,SENTRI,,FB,TOF,0.5,
caples,2018,prefire,,,caples_6,,SILAPE,,FB,TOF,0.5,
caples,2018,prefire,,,caples_7,,SILLEM,,FB,TOF,0.5,
caples,2018,prefire,,,caples_47,,SOLCAN,,FB,TOF,10,
caples,2018,prefire,,,caples_46,,SOLCAN,,FB,TOF,5,
caples,2018,prefire,,,caples_52,,SORCAL,,FB,TOF,0.5,
caples,2018,prefire,,,caples_49,,SPIDEN,,SH,SL,1,
caples,2018,prefire,,,caples_52,,SPIDEN,,SH,SL,0.5,
caples,2018,prefire,,,caples_51,,SPIDEN,,FB,TOF,1,
caples,2018,prefire,,,caples_7,,STAALB,,FB,TOF,0.5,
caples,2018,prefire,,,caples_3,,STETEN,,FB,TOF,0.5,
caples,2018,prefire,,,caples_35,,STI spp.,,GR,TOG,0.5,
caples,2018,prefire,,,caples_45,,STI spp.,,GR,TOG,0.5,Stipa (from other plots)
caples,2018,prefire,,,caples_2,,STI spp.,,GR,TOG,0.5,Stipa spp.
caples,2018,prefire,,,caples_47,,STI spp.,,GR,TOG,10,Stipa spp. (in other plots)
caples,2018,prefire,,,caples_44,,STI spp.,,GR,TOG,35,Stipa spp. (also in earlier plots)
caples,2018,prefire,,,caples_37,,STI spp.,,GR,TOG,0.5,Stipa spp.
caples,2018,prefire,,,caples_34,,STI spp.,,GR,TOG,0.5,Stipa spp.
caples,2018,prefire,,,caples_48,,STI spp.,,GR,TOG,0.5,Stipa spp. (in other plots)
caples,2018,prefire,,,caples_57,,STIOCC,,GR,TOG,2,
caples,2018,prefire,,,caples_56,,STIOCC,,GR,TOG,1,
